"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Holiday Express and Suites Havelock","<http://www.touristlink.com/united-states/havelock/cat/hotels.html>","<http://www.touristlink.com/united-states/beaufort/cat/accommodations.html>","www.touristlink.com","touristlink.com_95","28532","103 Branchside Drive","United States","Havelock","express suites holiday","havelock"
"Jewel of The Jungle","<http://www.touristlink.com/india/panna/cat/hotels.html>","<http://www.touristlink.com/india/khajuraho/cat/tourist_essentials.html>","www.touristlink.com","touristlink.com_950","488001","Opposite Mudla Gate, Panna Tiger Reserve, Village Mudla","India","Panna","","jungle jewel"
"Comfort Inn Atkins","<http://www.touristlink.com/united-states/comfort-inn-atkins/overview.html>","<http://www.touristlink.com/united-states/comfort-inn-atkins/overview.html>","www.touristlink.com","touristlink.com_951","24311","5558 Lee Hwy","United States","Atkins","comfort inn","atkins"
"Henlopen Hotel","<http://www.touristlink.com/united-states/delaware-rehoboth-beach/cat/hotels.html>","<http://www.touristlink.com/united-states/spring-festival-crafts-and-antiques/cat/hotels.html>","www.touristlink.com","touristlink.com_952","19971","511 North Boardwalk","United States","Rehoboth Beach","hotel","henlopen"
"Summer Place Hotel","<http://www.touristlink.com/united-states/rehoboth/cat/hotels.html>","<http://www.touristlink.com/united-states/spring-festival-crafts-and-antiques/cat/hotels.html>","www.touristlink.com","touristlink.com_953","19971","30 Olive Ave","United States","Rehoboth","hotel","summer place"
"Americinn Rehoboth Beach","<http://www.touristlink.com/united-states/delaware-dewey-beach/cat/hotels.html>","<http://www.touristlink.com/united-states/spring-festival-crafts-and-antiques/cat/hotels.html>","www.touristlink.com","touristlink.com_954","19971","36012 Airport Road Sussex","United States","Rehoboth Road","beach","americinn rehoboth"
"Sleep Inn And Suites Rehoboth","<http://www.touristlink.com/united-states/lewes/cat/hotels.html>","<http://www.touristlink.com/united-states/spring-festival-crafts-and-antiques/cat/hotels.html>","www.touristlink.com","touristlink.com_955","19958","18451 Coastal Hwy","United States","Lewes","suites inn","sleep rehoboth"
"Days Inn Carbondale","<http://www.touristlink.com/united-states/carbondale/cat/hotels.html>","<http://www.touristlink.com/united-states/sunlight-mountain-resort/cat/hotels.html>","www.touristlink.com","touristlink.com_956","81623","950 Cowen Drive","United States","Carbondale","inn","days carbondale"
"Cedar Lodge Motel","<http://www.touristlink.com/united-states/glenwood-springs/cat/hotels.html>","<http://www.touristlink.com/united-states/sunlight-mountain-resort/cat/hotels.html>","www.touristlink.com","touristlink.com_957","81601","2102 Grand Avenue","United States","Glenwood Springs","motel lodge","cedar"
"KC Residency","<http://www.touristlink.com/india/kc-residency/overview.html>","<http://www.touristlink.com/india/kc-residency/overview.html>","www.touristlink.com","touristlink.com_958","182311","Reasi Road, Vaishno Devi","India","Katra","","residency kc"
"Kings Inn Midland","<http://www.touristlink.com/canada/midland/cat/hotels.html>","<http://www.touristlink.com/canada/gloucester-pool/cat/hotels.html>","www.touristlink.com","touristlink.com_959","L4R 4K8","751 King Street","Canada","Midland","inn","midland kings"
"Sandpiper Holiday Units","<http://www.touristlink.com/australia/merimbula/cat/hotels.html>","<http://www.touristlink.com/global/cat/hotels.html?page=20&limit=10>","www.touristlink.com","touristlink.com_96","2548","6 Sapphire Coast Drive","Australia","Merimbula","holiday","units sandpiper"
"Residence Inn Marriott Gravenh","<http://www.touristlink.com/canada/gravenhurst/cat/hotels.html>","<http://www.touristlink.com/canada/gloucester-pool/cat/hotels.html>","www.touristlink.com","touristlink.com_960","P1P1Z9","285 Steamship Bay Road","Canada","Gravenhurst","residence inn","marriott gravenh"
"Byrkjedalstunet","<http://www.touristlink.com/norway/stavanger/cat/hotels.html>","<http://www.touristlink.com/norway/pulpit-rock/cat/hotels.html>","www.touristlink.com","touristlink.com_961","4335","Byrkjedal","Norway","Dirdal","","byrkjedalstunet"
"Skky Hotel","<http://www.touristlink.com/canada/whitehorse/cat/hotels.html>","<http://www.touristlink.com/canada/yukon/cat/accommodations.html>","www.touristlink.com","touristlink.com_962","Y1AE3A","91622 Alaska Highway","Canada","Whitehorse","hotel","skky"
"Vandenis","<http://www.touristlink.com/lithuania/palanga/cat/hotels.html>","<http://www.touristlink.com/lithuania/hill-of-witches/cat/hotels.html>","www.touristlink.com","touristlink.com_963","00135","Birutes Av. 47","Lithuania","Palanga","","vandenis"
"Orquidea","<http://www.touristlink.com/spain/aracena/cat/hotels.html>","<http://www.touristlink.com/spain/andalusia/cat/resorts.html>","www.touristlink.com","touristlink.com_964","35100","Viejos Tendereteros Urb Bahia","Spain","Bahia Feliz","","orquidea"
"Gran Hotel Guadalpin Marbella","<http://www.touristlink.com/spain/marbella/cat/hotels.html>","<http://www.touristlink.com/spain/andalusia/cat/resorts.html>","www.touristlink.com","touristlink.com_965","29600","Blvd Principe Alfonso De","Spain","Marbella Malaga","hotel","gran marbella guadalpin"
"Playacartaya Spa Hotel","<http://www.touristlink.com/spain/palos-de-la-frontera/cat/hotels.html>","<http://www.touristlink.com/spain/andalusia/cat/resorts.html>","www.touristlink.com","touristlink.com_966","21459","Calle Diego De Almagro 1","Spain","Cartaya","hotel spa","playacartaya"
"Best Alcazar","<http://www.touristlink.com/spain/almunecar/cat/hotels.html>","<http://www.touristlink.com/spain/andalusia/cat/resorts.html>","www.touristlink.com","touristlink.com_967","18690","Camino De La Playa S N Urb Mar","Spain","Almunecar","best","alcazar"
